acc,status,balance,transferred,ms,note
abul10849,OK,510,510,2889,
abul10850,OK,1000,1000,2955,
abul10851,OK,600,600,2952,
abul10852,OK,525,525,2459,
abul10853,OK,510,510,2918,
abul10855,OK,650,650,2981,
abul10856,OK,550,550,2966,
abul10857,OK,650,650,2917,
abul10858,OK,550,550,2878,
abul10859,OK,800,800,2888,
abul10860,OK,1000,1000,2873,
abul10861,OK,1500,1500,2921,
abul10862,OK,800,800,2947,
abul10863,OK,700,700,2969,
abul10864,OK,1250,1250,2926,
abul10865,OK,525,525,2862,
abul10866,OK,510,510,2970,
abul10867,OK,1250,1250,2978,
abul10868,OK,600,600,2824,
abul10869,OK,550,550,2917,
abul10870,OK,750,750,2974,
abul10871,OK,1500,1500,2802,
abul10872,OK,525,525,2971,
abul10873,OK,650,650,2817,
abul10874,OK,800,800,2892,
abul10875,OK,1500,1500,2939,
abul10876,OK,650,650,2912,
abul10877,OK,650,650,2959,
abul10878,OK,510,510,2903,
abul10879,OK,700,700,2994,
abul10880,OK,550,550,2937,
abul10881,OK,1500,1500,2868,
abul10882,OK,1000,1000,2911,
abul10883,OK,525,525,2921,
abul10884,OK,1000,1000,2911,
abul10885,OK,550,550,2891,
abul10886,OK,1250,1250,2944,
abul10887,OK,700,700,2927,
abul10888,OK,600,600,2894,
abul10889,OK,700,700,2981,
abul10890,OK,550,550,2934,
abul10891,OK,1250,1250,2827,
abul10892,OK,1500,1500,2951,
abul10893,OK,510,510,2876,
abul10894,OK,575,575,2987,
abul10895,OK,575,575,2892,
abul10896,OK,525,525,2839,
abul10897,OK,1500,1500,3003,
abul10898,OK,700,700,2925,
abul10899,OK,575,575,2955,
abul10900,OK,575,575,2942,
abul10901,OK,575,575,2915,
abul10902,OK,1000,1000,2949,
abul10903,OK,650,650,2868,
abul10904,OK,1000,1000,2955,
abul10905,OK,525,525,2939,
abul10906,OK,550,550,2940,
abul10907,OK,510,510,2910,
abul10908,OK,1250,1250,2905,
abul10909,OK,525,525,2881,
abul10910,OK,550,550,2858,
abul10911,OK,750,750,2909,
abul10912,OK,750,750,2829,
abul10913,OK,800,800,2864,
abul10914,OK,650,650,2781,
abul10915,OK,550,550,2775,
abul10916,OK,510,510,2876,
abul10917,OK,600,600,3105,
abul10918,OK,750,750,2474,
abul10919,OK,525,525,2998,
abul10920,OK,800,800,2977,
abul10921,OK,800,800,2938,
abul10922,OK,700,700,2842,
abul10923,OK,700,700,2908,
abul10924,OK,700,700,2976,
abul10925,OK,650,650,2932,
abul10926,OK,550,550,2931,
abul10927,OK,575,575,2841,
abul10928,OK,550,550,2932,
abul10929,OK,550,550,2834,
abul10930,OK,1250,1250,2818,
abul10931,OK,1000,1000,2935,
abul10932,OK,1000,1000,2893,
abul10933,OK,600,600,2877,
abul10934,OK,550,550,2851,
abul10935,OK,800,800,2862,
abul10936,OK,650,650,2941,
abul10937,OK,1000,1000,2917,
abul10938,OK,1250,1250,2948,
abul10939,OK,1000,1000,2490,
abul10940,OK,575,575,2973,
abul10941,OK,1250,1250,2891,
abul10942,OK,510,510,2835,
abul10943,OK,550,550,2927,
abul10944,OK,1500,1500,2884,
abul10945,OK,525,525,2858,
abul10946,OK,510,510,2804,
abul10947,OK,750,750,2931,
abul10948,OK,1000,1000,2865,
abul10949,OK,1250,1250,2888,
abul10950,OK,750,750,2845,
abul10951,OK,575,575,2958,
abul10952,OK,510,510,3430,
abul10953,OK,800,800,2906,
abul10954,OK,1500,1500,2867,
abul10955,OK,750,750,2895,
abul10956,OK,650,650,2919,
abul10957,OK,1000,1000,2914,
abul10958,OK,1500,1500,2855,
abul10959,OK,800,800,2891,
abul10960,OK,1000,1000,2958,
abul10961,OK,1250,1250,2866,
abul10962,OK,1250,1250,2962,
abul10963,OK,550,550,2867,
abul10964,OK,650,650,2901,
abul10965,OK,650,650,2913,
abul10966,OK,1250,1250,2874,
abul10967,OK,600,600,2878,
abul10968,OK,550,550,2806,
abul10969,OK,1500,1500,2925,
abul10970,OK,550,550,2934,
abul10971,OK,1000,1000,2918,
abul10972,OK,525,525,2943,
abul10973,OK,700,700,2775,
abul10974,OK,1000,1000,2905,
abul10975,OK,750,750,2910,
abul10976,OK,1500,1500,2835,
abul10977,OK,600,600,2897,
abul10978,OK,600,600,2867,
abul10979,OK,750,750,2957,
abul10980,OK,650,650,2987,
abul10981,OK,575,575,2957,
abul10982,OK,600,600,2896,
abul10983,OK,650,650,2851,
abul10984,OK,1500,1500,2953,
abul10985,OK,1500,1500,2849,
abul10986,OK,510,510,2958,
abul10987,OK,700,700,2918,
abul10988,OK,650,650,2911,
abul10989,OK,700,700,2836,
abul10990,OK,700,700,2883,
abul10991,OK,800,800,2908,
abul10992,OK,750,750,2890,
abul10993,OK,700,700,2865,
abul10994,OK,750,750,2969,
abul10995,OK,650,650,2812,
abul10996,OK,750,750,2948,
abul10997,OK,1000,1000,2943,
abul10998,OK,525,525,2882,
abul10999,OK,1000,1000,2870,
abul11000,OK,700,700,2912,
abul8000,OK,510,510,3618,
abul8001,OK,600,600,4073,
abul8002,OK,600,600,3230,
abul8003,OK,1500,1500,3256,
abul8004,OK,750,750,3057,
abul8005,OK,1000,1000,3829,
abul8006,OK,1500,1500,3172,
abul8007,OK,550,550,3954,
abul8008,OK,510,510,3899,
abul8009,OK,800,800,3997,
abul8010,OK,650,650,3788,
abul8011,OK,1500,1500,4055,
abul8012,OK,750,750,3183,
abul8013,OK,1000,1000,3362,
abul8014,OK,510,510,3251,
abul8015,OK,1500,1500,2999,
abul8016,OK,510,510,2965,
abul8017,OK,1250,1250,3233,
abul8018,OK,1250,1250,3849,
abul8019,OK,550,550,3252,
abul8020,OK,1500,1500,3606,
abul8021,OK,1000,1000,3406,
abul8022,OK,550,550,3257,
abul8023,OK,1000,1000,4071,
abul8024,OK,750,750,3583,
abul8025,OK,700,700,3243,
abul8026,OK,800,800,3091,
abul8027,OK,650,650,3706,
abul8028,OK,575,575,3817,
abul8029,OK,1500,1500,3044,
abul8030,OK,550,550,3161,
abul8031,OK,1000,1000,3035,
abul8032,OK,525,525,3517,
abul8033,OK,700,700,3090,
abul8034,OK,575,575,3001,
abul8035,OK,650,650,3322,
abul8036,OK,1250,1250,3249,
abul8037,OK,800,800,3282,
abul8038,OK,1500,1500,3023,
abul8039,OK,510,510,3121,
abul8040,OK,600,600,3194,
abul8041,OK,600,600,3179,
abul8042,OK,700,700,3490,
abul8043,OK,1000,1000,3086,
abul8044,OK,800,800,3333,
abul8045,OK,525,525,2992,
abul8046,OK,1250,1250,2947,
abul8047,OK,525,525,3703,
abul8048,OK,510,510,3067,
abul8049,OK,575,575,3693,
abul8050,OK,750,750,3202,
abul8051,OK,1500,1500,3218,
abul8052,OK,1000,1000,3214,
abul8053,OK,1250,1250,3160,
abul8054,OK,650,650,3235,
abul8055,OK,525,525,3232,
abul8056,OK,800,800,3293,
abul8057,OK,800,800,2969,
abul8058,OK,800,800,2974,
abul8059,OK,800,800,3254,
abul8060,OK,1250,1250,3273,
abul8061,OK,750,750,3183,
abul8062,OK,575,575,3050,
abul8063,OK,1000,1000,3242,
abul8064,OK,700,700,3224,
abul8065,OK,575,575,3197,
abul8066,OK,800,800,3015,
abul8067,OK,550,550,3046,
abul8068,OK,510,510,3181,
abul8069,OK,1000,1000,3547,
abul8070,OK,525,525,3321,
abul8071,OK,750,750,3202,
abul8072,OK,510,510,3029,
abul8073,OK,525,525,3126,
abul8074,OK,575,575,3033,
abul8075,OK,800,800,3014,
abul8076,OK,650,650,3089,
abul8077,OK,550,550,3078,
abul8078,OK,800,800,3234,
abul8079,OK,550,550,3253,
abul8080,OK,1250,1250,3028,
abul8081,OK,575,575,3054,
abul8082,OK,575,575,3255,
abul8083,OK,700,700,3269,
abul8084,OK,525,525,3261,
abul8085,OK,650,650,3257,
abul8086,OK,550,550,3120,
abul8087,OK,525,525,3231,
abul8088,OK,800,800,3179,
abul8089,OK,650,650,3258,
abul8090,OK,800,800,3035,
abul8091,OK,575,575,2887,
abul8092,OK,550,550,3155,
abul8093,OK,1000,1000,3267,
abul8094,OK,525,525,3110,
abul8095,OK,1250,1250,3261,
abul8096,OK,750,750,3206,
abul8097,OK,600,600,3215,
abul8098,OK,1250,1250,2994,
abul8099,OK,525,525,3099,
abul8100,OK,650,650,3113,
abul8101,OK,800,800,3158,
abul8102,OK,1500,1500,3206,
abul8103,OK,650,650,3129,
abul8104,OK,550,550,3202,
abul8105,OK,1250,1250,2945,
abul8106,OK,510,510,3199,
abul8107,OK,1500,1500,2992,
abul8108,OK,800,800,3052,
abul8109,OK,750,750,3002,
abul8110,OK,750,750,3201,
abul8111,OK,800,800,3272,
abul8112,OK,1000,1000,3270,
abul8113,OK,1000,1000,3216,
abul8114,OK,650,650,3138,
abul8115,OK,650,650,3030,
abul8116,OK,1500,1500,3272,
abul8117,OK,650,650,3282,
abul8118,OK,700,700,3014,
abul8119,OK,1500,1500,3223,
abul8120,OK,700,700,3074,
abul8121,OK,550,550,3254,
abul8122,OK,700,700,3132,
abul8123,OK,700,700,3208,
abul8124,OK,510,510,3195,
abul8125,OK,800,800,3326,
abul8126,OK,525,525,3101,
abul8127,OK,575,575,3030,
abul8128,OK,1500,1500,3228,
abul8129,OK,525,525,3163,
abul8130,OK,575,575,3235,
abul8131,OK,600,600,3145,
abul8132,OK,650,650,3240,
abul8133,OK,575,575,2995,
abul8134,OK,1250,1250,3217,
abul8135,OK,1250,1250,3026,
abul8136,OK,1250,1250,3298,
abul8137,OK,575,575,3089,
abul8138,OK,1250,1250,3221,
abul8139,OK,800,800,3070,
abul8140,OK,650,650,3227,
abul8141,OK,650,650,3241,
abul8142,OK,1500,1500,3197,
abul8143,OK,650,650,3217,
abul8144,OK,1250,1250,3072,
abul8145,OK,750,750,3257,
abul8146,OK,500,500,3062,
abul8147,OK,500,500,3123,
abul8148,OK,1500,1500,3293,
abul8149,OK,800,800,3019,
abul8150,OK,700,700,3227,
abul8151,OK,1000,1000,3105,
abul8152,OK,800,800,2885,
abul8153,OK,500,500,3033,
abul8154,OK,500,500,3001,
abul8155,OK,500,500,3261,
abul8156,OK,750,750,3266,
abul8157,OK,500,500,3019,
abul8158,OK,500,500,3275,
abul8159,OK,525,525,3026,
abul8160,OK,750,750,3224,
abul8161,OK,650,650,3024,
abul8162,OK,750,750,3304,
abul8163,OK,1500,1500,3163,
abul8164,OK,550,550,3031,
abul8165,OK,800,800,3269,
abul8166,OK,510,510,3263,
abul8167,OK,800,800,3009,
abul8168,OK,1000,1000,3244,
abul8169,OK,700,700,2972,
abul8170,OK,1000,1000,3083,
abul8171,OK,1250,1250,3216,
abul8172,OK,750,750,3062,
abul8173,OK,800,800,3020,
abul8174,OK,700,700,3223,
abul8175,OK,525,525,3241,
abul8176,OK,650,650,3135,
abul8177,OK,1500,1500,3183,
abul8178,OK,1250,1250,3241,
abul8179,OK,1500,1500,3274,
abul8180,OK,750,750,3213,
abul8181,OK,600,600,3134,
abul8182,OK,575,575,3294,
abul8183,OK,1250,1250,3000,
abul8184,OK,1000,1000,3031,
abul8185,OK,750,750,3202,
abul8186,OK,800,800,3101,
abul8187,OK,600,600,3242,
abul8188,OK,575,575,3123,
abul8189,OK,750,750,3243,
abul8190,OK,800,800,3131,
abul8191,OK,700,700,3207,
abul8192,OK,650,650,2991,
abul8193,OK,800,800,3246,
abul8194,OK,1250,1250,3236,
abul8195,OK,700,700,3083,
abul8196,OK,525,525,3048,
abul8197,OK,1000,1000,3223,
abul8198,OK,525,525,3007,
abul8199,OK,800,800,3168,
abul8200,OK,650,650,3249,
abul8201,OK,575,575,2957,
abul8202,OK,600,600,3053,
abul8203,OK,650,650,3158,
abul8204,OK,575,575,3197,
abul8205,OK,750,750,3037,
abul8206,OK,1000,1000,3266,
abul8207,OK,575,575,3164,
abul8208,OK,1000,1000,3058,
abul8209,OK,1250,1250,3072,
abul8210,OK,700,700,3195,
abul8211,OK,1500,1500,3077,
abul8212,OK,700,700,2962,
abul8213,OK,575,575,3049,
abul8214,OK,525,525,3272,
abul8215,OK,550,550,3051,
abul8216,OK,800,800,3096,
abul8217,OK,1000,1000,3245,
abul8218,OK,550,550,3037,
abul8219,OK,800,800,3058,
abul8220,OK,650,650,3083,
abul8221,OK,1500,1500,3231,
abul8222,OK,700,700,3208,
abul8223,OK,1000,1000,3037,
abul8224,OK,800,800,3272,
abul8225,OK,650,650,3234,
abul8226,OK,600,600,3129,
abul8227,OK,750,750,3240,
abul8228,OK,1000,1000,3074,
abul8229,OK,800,800,3451,
abul8230,OK,750,750,3137,
abul8231,OK,700,700,3301,
abul8232,OK,650,650,3272,
abul8233,OK,1250,1250,3210,
abul8234,OK,575,575,3069,
abul8235,OK,1000,1000,3342,
abul8236,OK,1000,1000,3169,
abul8237,OK,750,750,3227,
abul8238,OK,650,650,3153,
abul8239,OK,700,700,3028,
abul8240,OK,575,575,3036,
abul8241,OK,650,650,2987,
abul8242,OK,500,500,3227,
abul8243,OK,525,525,3231,
abul8244,OK,1500,1500,3142,
abul8245,OK,575,575,3243,
abul8246,OK,800,800,3200,
abul8247,OK,1000,1000,3148,
abul8248,OK,500,500,3024,
abul8249,OK,750,750,3063,
abul8250,OK,700,700,3101,
abul8251,OK,1250,1250,3009,
abul8252,OK,550,550,3249,
abul8253,OK,510,510,3155,
abul8254,OK,750,750,3014,
abul8255,OK,750,750,3212,
abul8256,OK,700,700,2849,
abul8257,OK,650,650,3221,
abul8258,OK,525,525,3180,
abul8259,OK,525,525,3272,
abul8260,OK,700,700,2976,
abul8261,OK,510,510,3192,
abul8262,OK,750,750,3181,
abul8263,OK,1250,1250,3138,
abul8264,OK,550,550,3232,
abul8265,OK,550,550,3148,
abul8266,OK,1000,1000,3178,
abul8267,OK,1250,1250,3264,
abul8268,OK,575,575,3249,
abul8269,OK,510,510,2802,
abul8270,OK,800,800,3244,
abul8271,OK,510,510,3261,
abul8272,OK,650,650,3176,
abul8273,OK,700,700,3131,
abul8274,OK,550,550,3280,
abul8275,OK,575,575,3264,
abul8276,OK,1250,1250,3058,
abul8277,OK,1250,1250,3220,
abul8278,OK,1500,1500,2962,
abul8279,OK,750,750,3168,
abul8280,OK,1000,1000,3167,
abul8281,OK,1250,1250,3247,
abul8282,OK,600,600,3046,
abul8283,OK,750,750,3305,
abul8284,OK,1000,1000,3317,
abul8285,OK,575,575,3224,
abul8286,OK,1500,1500,2964,
abul8287,OK,1250,1250,3163,
abul8288,OK,1250,1250,3212,
abul8289,OK,700,700,3184,
abul8290,OK,650,650,3228,
abul8291,OK,700,700,3287,
abul8292,OK,525,525,2976,
abul8293,OK,600,600,3098,
abul8294,OK,1250,1250,3185,
abul8295,OK,800,800,2880,
abul8296,OK,650,650,3126,
abul8297,OK,575,575,3028,
abul8298,OK,650,650,3021,
abul8299,OK,525,525,3149,
abul8300,OK,1250,1250,3252,
abul8301,OK,1000,1000,2995,
abul8302,OK,700,700,3266,
abul8303,OK,510,510,2998,
abul8304,OK,600,600,3218,
abul8305,OK,550,550,3163,
abul8306,OK,700,700,3230,
abul8307,OK,1250,1250,3293,
abul8308,OK,1500,1500,3242,
abul8309,OK,750,750,3085,
abul8310,OK,550,550,2878,
abul8311,OK,575,575,3203,
abul8312,OK,600,600,3165,
abul8313,OK,650,650,3326,
abul8314,OK,550,550,3235,
abul8315,OK,1500,1500,2892,
abul8316,OK,1500,1500,3360,
abul8317,OK,600,600,2999,
abul8318,OK,1000,1000,3154,
abul8319,OK,1500,1500,3141,
abul8320,OK,550,550,3310,
abul8321,OK,800,800,3274,
abul8322,OK,800,800,3221,
abul8323,OK,525,525,3246,
abul8324,OK,600,600,2887,
abul8325,OK,550,550,3212,
abul8326,OK,550,550,3285,
abul8327,OK,1250,1250,3036,
abul8328,OK,510,510,2975,
abul8329,OK,510,510,3148,
abul8330,OK,550,550,3266,
abul8331,OK,700,700,3287,
abul8332,OK,600,600,3203,
abul8333,OK,700,700,2992,
abul8334,OK,650,650,3326,
abul8335,OK,525,525,3268,
abul8336,OK,510,510,3133,
abul8337,OK,1250,1250,2988,
abul8338,OK,575,575,3221,
abul8339,OK,525,525,3344,
abul8340,OK,525,525,3208,
abul8341,OK,575,575,3009,
abul8342,OK,525,525,2979,
abul8343,OK,1250,1250,3252,
abul8344,OK,575,575,3260,
abul8345,OK,800,800,3043,
abul8346,OK,750,750,3263,
abul8347,OK,1500,1500,3040,
abul8348,OK,550,550,3171,
abul8349,OK,600,600,3291,
abul8350,OK,1000,1000,3278,
abul8351,OK,750,750,2974,
abul8352,OK,575,575,3319,
abul8353,OK,1000,1000,3270,
abul8354,OK,1250,1250,3097,
abul8355,OK,700,700,3279,
abul8356,OK,750,750,3282,
abul8357,OK,525,525,3173,
abul8358,OK,575,575,3257,
abul8359,OK,510,510,3236,
abul8360,OK,1000,1000,2938,
abul8361,OK,525,525,3357,
abul8362,OK,1250,1250,3216,
abul8363,OK,525,525,3195,
abul8364,OK,510,510,3247,
abul8365,OK,650,650,3300,
abul8366,OK,650,650,3007,
abul8367,OK,525,525,3300,
abul8368,OK,575,575,3455,
abul8369,OK,510,510,3426,
abul8370,OK,700,700,3189,
abul8371,OK,700,700,3447,
abul8372,OK,800,800,3249,
abul8373,OK,525,525,2965,
abul8374,OK,510,510,3126,
abul8375,OK,510,510,3105,
abul8376,OK,650,650,3066,
abul8377,OK,650,650,3226,
abul8378,OK,700,700,3023,
abul8379,OK,1250,1250,3280,
abul8380,OK,525,525,3055,
abul8381,OK,750,750,3051,
abul8382,OK,1500,1500,3008,
abul8383,OK,700,700,3219,
abul8384,OK,800,800,3200,
abul8385,OK,1000,1000,3009,
abul8386,OK,1000,1000,3192,
abul8387,OK,1250,1250,3264,
abul8388,OK,575,575,3226,
abul8389,OK,600,600,3254,
abul8390,OK,575,575,2984,
abul8391,OK,575,575,3141,
abul8392,OK,600,600,3228,
abul8393,OK,600,600,3061,
abul8394,OK,750,750,3263,
abul8395,OK,525,525,2968,
abul8396,OK,700,700,3257,
abul8397,OK,750,750,3184,
abul8398,OK,550,550,3174,
abul8399,OK,575,575,3251,
abul8400,OK,575,575,3045,
abul8401,OK,1500,1500,3297,
abul8402,OK,510,510,3038,
abul8403,OK,550,550,3148,
abul8404,OK,1250,1250,3223,
abul8405,OK,575,575,3067,
abul8406,OK,525,525,3148,
abul8407,OK,510,510,2986,
abul8408,OK,510,510,3210,
abul8409,OK,600,600,3032,
abul8410,OK,550,550,3224,
abul8411,OK,525,525,3225,
abul8412,OK,510,510,2786,
abul8413,OK,650,650,3008,
abul8414,OK,1250,1250,3242,
abul8415,OK,550,550,3063,
abul8416,OK,700,700,3229,
abul8417,OK,550,550,3013,
abul8418,OK,1000,1000,2974,
abul8419,OK,575,575,3091,
abul8420,OK,525,525,3264,
abul8421,OK,650,650,3260,
abul8422,OK,525,525,3211,
abul8423,OK,650,650,3231,
abul8424,OK,700,700,3076,
abul8425,OK,575,575,3245,
abul8426,OK,800,800,3275,
abul8427,OK,650,650,3196,
abul8428,OK,525,525,3035,
abul8429,OK,1000,1000,3246,
abul8430,OK,510,510,3220,
abul8431,OK,750,750,3241,
abul8432,OK,1500,1500,3235,
abul8433,OK,525,525,3200,
abul8434,OK,510,510,3047,
abul8435,OK,700,700,3073,
abul8436,OK,1250,1250,3263,
abul8437,OK,525,525,3186,
abul8438,OK,550,550,3241,
abul8439,OK,1500,1500,3039,
abul8440,OK,800,800,3055,
abul8441,OK,510,510,2984,
abul8442,OK,600,600,3254,
abul8443,OK,1500,1500,3023,
abul8444,OK,1500,1500,3135,
abul8445,OK,800,800,2998,
abul8446,OK,600,600,3105,
abul8447,OK,1500,1500,3218,
abul8448,OK,1500,1500,3211,
abul8449,OK,700,700,3168,
abul8450,OK,700,700,3045,
abul8451,OK,750,750,3253,
abul8452,OK,510,510,3026,
abul8453,OK,650,650,3071,
abul8454,OK,1000,1000,3224,
abul8455,OK,1250,1250,3171,
abul8456,OK,750,750,3189,
abul8457,OK,550,550,3045,
abul8458,OK,550,550,3014,
abul8459,OK,650,650,3268,
abul8460,OK,750,750,3156,
abul8461,OK,510,510,3183,
abul8462,OK,575,575,3219,
abul8463,OK,600,600,3060,
abul8464,OK,600,600,3980,
abul8465,OK,1000,1000,3217,
abul8466,OK,1500,1500,3285,
abul8467,OK,510,510,3265,
abul8468,OK,650,650,3243,
abul8469,OK,750,750,3114,
abul8470,OK,1500,1500,3286,
abul8471,OK,1000,1000,3187,
abul8472,OK,650,650,3191,
abul8473,OK,700,700,3273,
abul8474,OK,1500,1500,3062,
abul8475,OK,700,700,3233,
abul8476,OK,1000,1000,3256,
abul8477,OK,525,525,3174,
abul8478,OK,575,575,3057,
abul8479,OK,650,650,3153,
abul8480,OK,750,750,3193,
abul8481,OK,525,525,3224,
abul8482,OK,650,650,2816,
abul8483,OK,550,550,3275,
abul8484,OK,575,575,3021,
abul8485,OK,1500,1500,3226,
abul8486,OK,650,650,3078,
abul8487,OK,575,575,3527,
abul8488,OK,510,510,3207,
abul8489,OK,700,700,3257,
abul8490,OK,1250,1250,3236,
abul8491,OK,750,750,3079,
abul8492,OK,650,650,3117,
abul8493,OK,700,700,3195,
abul8494,OK,1500,1500,3034,
abul8495,OK,1250,1250,3196,
abul8496,OK,525,525,3028,
abul8497,OK,700,700,3216,
abul8498,OK,700,700,3289,
abul8499,OK,700,700,3318,
abul8500,OK,600,600,3272,
abul8501,OK,600,600,3291,
abul8502,OK,700,700,3127,
abul8503,OK,510,510,2819,
abul8504,OK,600,600,3291,
abul8505,OK,750,750,3056,
abul8506,OK,800,800,3251,
abul8507,OK,525,525,3266,
abul8508,OK,750,750,3182,
abul8509,OK,510,510,3193,
abul8510,OK,800,800,3215,
abul8511,OK,575,575,3149,
abul8512,OK,650,650,2983,
abul8513,OK,700,700,3112,
abul8514,OK,750,750,2866,
abul8515,OK,600,600,3124,
abul8516,OK,1500,1500,3054,
abul8517,OK,1500,1500,2996,
abul8518,OK,800,800,3086,
abul8519,OK,700,700,3004,
abul8520,OK,600,600,3308,
abul8521,OK,575,575,3274,
abul8522,OK,700,700,3248,
abul8523,OK,1500,1500,2965,
abul8524,OK,525,525,3295,
abul8525,OK,550,550,3074,
abul8526,OK,1250,1250,2983,
abul8527,OK,510,510,3138,
abul8528,OK,1250,1250,3146,
abul8529,OK,510,510,3195,
abul8530,OK,1250,1250,3262,
abul8531,OK,800,800,3269,
abul8532,OK,700,700,3152,
abul8533,OK,650,650,3137,
abul8534,OK,700,700,3084,
abul8535,OK,650,650,3061,
abul8536,OK,525,525,3266,
abul8537,OK,1000,1000,3286,
abul8538,OK,750,750,3166,
abul8539,OK,550,550,2977,
abul8540,OK,750,750,2992,
abul8541,OK,750,750,3141,
abul8542,OK,600,600,3082,
abul8543,OK,550,550,3007,
abul8544,OK,575,575,3262,
abul8545,OK,800,800,3149,
abul8546,OK,800,800,3004,
abul8547,OK,600,600,3222,
abul8548,OK,525,525,3305,
abul8549,OK,650,650,3041,
abul8550,OK,550,550,3204,
abul8551,OK,600,600,3222,
abul8552,OK,1000,1000,2922,
abul8553,OK,700,700,3130,
abul8554,OK,1500,1500,3058,
abul8555,OK,650,650,3239,
abul8556,OK,800,800,3255,
abul8557,OK,1000,1000,3062,
abul8558,OK,510,510,3189,
abul8559,OK,1000,1000,3046,
abul8560,OK,750,750,3215,
abul8561,OK,600,600,2963,
abul8562,OK,700,700,3196,
abul8563,OK,750,750,2979,
abul8564,OK,1500,1500,3194,
abul8565,OK,700,700,3279,
abul8566,OK,575,575,3056,
abul8567,OK,700,700,3205,
abul8568,OK,1250,1250,3252,
abul8569,OK,1500,1500,3140,
abul8570,OK,525,525,3197,
abul8571,OK,650,650,3173,
abul8572,OK,525,525,3253,
abul8573,OK,750,750,2868,
abul8574,OK,525,525,2971,
abul8575,OK,800,800,3018,
abul8576,OK,1000,1000,2818,
abul8577,OK,650,650,3220,
abul8578,OK,575,575,3197,
abul8579,OK,550,550,3174,
abul8580,OK,575,575,3032,
abul8581,OK,700,700,3266,
abul8582,OK,1000,1000,3243,
abul8583,OK,750,750,3108,
abul8584,OK,550,550,2987,
abul8585,OK,650,650,3206,
abul8586,OK,525,525,2978,
abul8587,OK,1000,1000,3033,
abul8588,OK,510,510,3174,
abul8589,OK,700,700,3172,
abul8590,OK,1250,1250,2961,
abul8591,OK,650,650,3058,
abul8592,OK,600,600,3201,
abul8593,OK,1500,1500,3006,
abul8594,OK,700,700,3236,
abul8595,OK,575,575,3010,
abul8596,OK,550,550,3093,
abul8597,OK,600,600,3224,
abul8598,OK,600,600,3184,
abul8599,OK,1250,1250,3212,
abul8600,OK,600,600,3301,
abul8601,OK,525,525,3084,
abul8602,OK,650,650,3139,
abul8603,OK,525,525,3225,
abul8604,OK,1250,1250,3046,
abul8605,OK,700,700,3205,
abul8606,OK,650,650,3291,
abul8607,OK,800,800,3277,
abul8608,OK,1000,1000,3197,
abul8609,OK,525,525,3150,
abul8610,OK,510,510,3190,
abul8611,OK,600,600,2822,
abul8612,OK,750,750,3235,
abul8613,OK,525,525,2951,
abul8614,OK,1500,1500,3128,
abul8615,OK,1000,1000,3099,
abul8616,OK,1500,1500,3218,
abul8617,OK,1250,1250,3202,
abul8618,OK,650,650,3084,
abul8619,OK,525,525,3174,
abul8620,OK,700,700,3219,
abul8621,OK,575,575,3199,
abul8622,OK,750,750,3230,
abul8623,OK,1250,1250,3171,
abul8624,OK,600,600,3088,
abul8625,OK,510,510,2975,
abul8626,OK,1000,1000,2816,
abul8627,OK,650,650,3164,
abul8628,OK,510,510,3118,
abul8629,OK,700,700,3022,
abul8630,OK,650,650,3259,
abul8631,OK,750,750,3207,
abul8632,OK,800,800,3243,
abul8633,OK,650,650,3305,
abul8634,OK,1000,1000,3225,
abul8635,OK,1250,1250,2827,
abul8636,OK,750,750,3296,
abul8637,OK,1500,1500,3117,
abul8638,OK,600,600,3224,
abul8639,OK,1000,1000,3209,
abul8640,OK,1250,1250,3193,
abul8641,OK,1000,1000,3213,
abul8642,OK,800,800,3152,
abul8643,OK,650,650,3280,
abul8644,OK,525,525,3181,
abul8645,OK,525,525,3202,
abul8646,OK,525,525,3214,
abul8647,OK,1000,1000,3231,
abul8648,OK,750,750,2870,
abul8649,OK,750,750,3071,
abul8650,OK,575,575,2917,
abul8651,OK,700,700,3037,
abul8652,OK,800,800,2961,
abul8653,OK,1250,1250,3151,
abul8654,OK,650,650,3124,
abul8655,OK,550,550,3084,
abul8656,OK,575,575,3063,
abul8657,OK,1500,1500,3195,
abul8658,OK,525,525,3179,
abul8659,OK,550,550,3057,
abul8660,OK,525,525,3180,
abul8661,OK,800,800,2879,
abul8662,OK,600,600,3321,
abul8663,OK,650,650,3018,
abul8664,OK,1000,1000,3319,
abul8665,OK,600,600,2835,
abul8666,OK,1250,1250,3274,
abul8667,OK,600,600,3117,
abul8668,OK,800,800,3202,
abul8669,OK,1250,1250,3238,
abul8670,OK,650,650,3188,
abul8671,OK,750,750,3224,
abul8672,OK,1250,1250,3190,
abul8673,OK,550,550,3115,
abul8674,OK,575,575,3124,
abul8675,OK,1250,1250,3250,
abul8676,OK,575,575,3223,
abul8677,OK,600,600,3238,
abul8678,OK,510,510,3085,
abul8679,OK,1250,1250,3242,
abul8680,OK,1250,1250,3215,
abul8681,OK,575,575,3010,
abul8682,OK,600,600,3193,
abul8683,OK,750,750,3191,
abul8684,OK,525,525,3214,
abul8685,OK,800,800,3120,
abul8686,OK,1500,1500,3146,
abul8687,OK,550,550,3282,
abul8688,OK,750,750,2868,
abul8689,OK,525,525,3211,
abul8690,OK,700,700,3074,
abul8691,OK,1000,1000,3202,
abul8692,OK,525,525,3271,
abul8693,OK,575,575,3263,
abul8694,OK,510,510,3201,
abul8695,OK,575,575,3231,
